"REF_DATE","GEO","DGUID","Age group","Sex","Response","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Quebec","2016A000224","25 to 54 years","Male","Very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116753247","3.5.2.6.3","","F","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Male","Very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116753248","3.5.2.6.4","","F","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Male","Don't know/refusal/not stated","Number of persons","Persons","249","thousands","3","v116753249","3.5.2.7.1","","F","","","0"
"2016","Quebec","2016A000224","25 to 54 years","Male","Don't know/refusal/not stated","Percentage of persons","Percent","239","units ","0","v116753250","3.5.2.7.2","","F","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Male","Don't know/refusal/not stated","Low 95% confidence interval, percent","Percent","239","units ","0","v116753251","3.5.2.7.3","","F","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Male","Don't know/refusal/not stated","High 95% confidence interval, percent","Percent","239","units ","0","v116753252","3.5.2.7.4","","F","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Total, job satisfaction","Number of persons","Persons","249","thousands","3","v116753253","3.5.3.1.1","1139","","","","0"
"2016","Quebec","2016A000224","25 to 54 years","Female","Total, job satisfaction","Percentage of persons","Percent","239","units ","0","v116753254","3.5.3.1.2","100.0","","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Total, job satisfaction","Low 95% confidence interval, percent","Percent","239","units ","0","v116753255","3.5.3.1.3","100.0","","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Total, job satisfaction","High 95% confidence interval, percent","Percent","239","units ","0","v116753256","3.5.3.1.4","100.0","","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Very satisfied or satisfied","Number of persons","Persons","249","thousands","3","v116753257","3.5.3.8.1","1030","","","","0"
"2016","Quebec","2016A000224","25 to 54 years","Female","Very satisfied or satisfied","Percentage of persons","Percent","239","units ","0","v116753258","3.5.3.8.2","90.4","","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Very satisfied or satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116753259","3.5.3.8.3","87.0","","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Very satisfied or satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116753260","3.5.3.8.4","93.0","","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Very satisfied","Number of persons","Persons","249","thousands","3","v116753261","3.5.3.2.1","398","","","","0"
"2016","Quebec","2016A000224","25 to 54 years","Female","Very satisfied","Percentage of persons","Percent","239","units ","0","v116753262","3.5.3.2.2","34.9","","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Very satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116753263","3.5.3.2.3","30.3","","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Very satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116753264","3.5.3.2.4","39.9","","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Satisfied","Number of persons","Persons","249","thousands","3","v116753265","3.5.3.3.1","632","","","","0"
"2016","Quebec","2016A000224","25 to 54 years","Female","Satisfied","Percentage of persons","Percent","239","units ","0","v116753266","3.5.3.3.2","55.5","","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116753267","3.5.3.3.3","50.6","","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116753268","3.5.3.3.4","60.3","","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Neither satisfied nor dissatisfied","Number of persons","Persons","249","thousands","3","v116753269","3.5.3.4.1","75","E","","","0"
"2016","Quebec","2016A000224","25 to 54 years","Female","Neither satisfied nor dissatisfied","Percentage of persons","Percent","239","units ","0","v116753270","3.5.3.4.2","6.6","E","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Neither satisfied nor dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116753271","3.5.3.4.3","4.4","","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Neither satisfied nor dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116753272","3.5.3.4.4","9.9","","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Dissatisfied or very dissatisfied","Number of persons","Persons","249","thousands","3","v116753273","3.5.3.9.1","31","E","","","0"
"2016","Quebec","2016A000224","25 to 54 years","Female","Dissatisfied or very dissatisfied","Percentage of persons","Percent","239","units ","0","v116753274","3.5.3.9.2","2.7","E","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Dissatisfied or very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116753275","3.5.3.9.3","1.6","","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Dissatisfied or very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116753276","3.5.3.9.4","4.5","","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Dissatisfied","Number of persons","Persons","249","thousands","3","v116753277","3.5.3.5.1","25","E","","","0"
"2016","Quebec","2016A000224","25 to 54 years","Female","Dissatisfied","Percentage of persons","Percent","239","units ","0","v116753278","3.5.3.5.2","2.2","E","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116753279","3.5.3.5.3","1.3","","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116753280","3.5.3.5.4","3.7","","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Very dissatisfied","Number of persons","Persons","249","thousands","3","v116753281","3.5.3.6.1","","F","","","0"
"2016","Quebec","2016A000224","25 to 54 years","Female","Very dissatisfied","Percentage of persons","Percent","239","units ","0","v116753282","3.5.3.6.2","","F","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116753283","3.5.3.6.3","","F","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116753284","3.5.3.6.4","","F","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Don't know/refusal/not stated","Number of persons","Persons","249","thousands","3","v116753285","3.5.3.7.1","","F","","","0"
"2016","Quebec","2016A000224","25 to 54 years","Female","Don't know/refusal/not stated","Percentage of persons","Percent","239","units ","0","v116753286","3.5.3.7.2","","F","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Don't know/refusal/not stated","Low 95% confidence interval, percent","Percent","239","units ","0","v116753287","3.5.3.7.3","","F","","","1"
"2016","Quebec","2016A000224","25 to 54 years","Female","Don't know/refusal/not stated","High 95% confidence interval, percent","Percent","239","units ","0","v116753288","3.5.3.7.4","","F","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Total, job satisfaction","Number of persons","Persons","249","thousands","3","v116753289","3.6.1.1.1","734","","","","0"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Total, job satisfaction","Percentage of persons","Percent","239","units ","0","v116753290","3.6.1.1.2","100.0","","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Total, job satisfaction","Low 95% confidence interval, percent","Percent","239","units ","0","v116753291","3.6.1.1.3","100.0","","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Total, job satisfaction","High 95% confidence interval, percent","Percent","239","units ","0","v116753292","3.6.1.1.4","100.0","","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Very satisfied or satisfied","Number of persons","Persons","249","thousands","3","v116753293","3.6.1.8.1","635","","","","0"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Very satisfied or satisfied","Percentage of persons","Percent","239","units ","0","v116753294","3.6.1.8.2","86.5","","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Very satisfied or satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116753295","3.6.1.8.3","81.1","","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Very satisfied or satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116753296","3.6.1.8.4","90.6","","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Very satisfied","Number of persons","Persons","249","thousands","3","v116753297","3.6.1.2.1","226","","","","0"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Very satisfied","Percentage of persons","Percent","239","units ","0","v116753298","3.6.1.2.2","30.7","","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Very satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116753299","3.6.1.2.3","25.0","","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Very satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116753300","3.6.1.2.4","37.2","","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Satisfied","Number of persons","Persons","249","thousands","3","v116753301","3.6.1.3.1","410","","","","0"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Satisfied","Percentage of persons","Percent","239","units ","0","v116753302","3.6.1.3.2","55.8","","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116753303","3.6.1.3.3","49.4","","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116753304","3.6.1.3.4","62.0","","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Neither satisfied nor dissatisfied","Number of persons","Persons","249","thousands","3","v116753305","3.6.1.4.1","65","E","","","0"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Neither satisfied nor dissatisfied","Percentage of persons","Percent","239","units ","0","v116753306","3.6.1.4.2","8.9","E","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Neither satisfied nor dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116753307","3.6.1.4.3","5.5","","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Neither satisfied nor dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116753308","3.6.1.4.4","14.0","","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Dissatisfied or very dissatisfied","Number of persons","Persons","249","thousands","3","v116753309","3.6.1.9.1","","F","","","0"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Dissatisfied or very dissatisfied","Percentage of persons","Percent","239","units ","0","v116753310","3.6.1.9.2","","F","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Dissatisfied or very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116753311","3.6.1.9.3","","F","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Dissatisfied or very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116753312","3.6.1.9.4","","F","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Dissatisfied","Number of persons","Persons","249","thousands","3","v116753313","3.6.1.5.1","","F","","","0"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Dissatisfied","Percentage of persons","Percent","239","units ","0","v116753314","3.6.1.5.2","","F","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116753315","3.6.1.5.3","","F","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116753316","3.6.1.5.4","","F","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Very dissatisfied","Number of persons","Persons","249","thousands","3","v116753317","3.6.1.6.1","","F","","","0"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Very dissatisfied","Percentage of persons","Percent","239","units ","0","v116753318","3.6.1.6.2","","F","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116753319","3.6.1.6.3","","F","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116753320","3.6.1.6.4","","F","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Don't know/refusal/not stated","Number of persons","Persons","249","thousands","3","v116753321","3.6.1.7.1","","F","","","0"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Don't know/refusal/not stated","Percentage of persons","Percent","239","units ","0","v116753322","3.6.1.7.2","","F","","","1"
"2016","Quebec","2016A000224","25 to 34 years","Both sexes","Don't know/refusal/not stated","Low 95% confidence interval, percent","Percent","239","units ","0","v116753323","3.6.1.7.3","","F","","","1"
